"code","name","namew","type","parent","parent_type"
"N21000680","BT716GE","","postcode","N21000680","sdz"
"N21000676","BT716GF","","postcode","N21000676","sdz"
"N21000676","BT716GG","","postcode","N21000676","sdz"
"N21000676","BT716GH","","postcode","N21000676","sdz"
"N21000676","BT716GJ","","postcode","N21000676","sdz"
"N21000676","BT716GL","","postcode","N21000676","sdz"
"N21000680","BT716GP","","postcode","N21000680","sdz"
"N21000683","BT716GQ","","postcode","N21000683","sdz"
"N21000683","BT716GR","","postcode","N21000683","sdz"
"N21000680","BT716GT","","postcode","N21000680","sdz"
"N21000682","BT716GX","","postcode","N21000682","sdz"
"N21000676","BT716GY","","postcode","N21000676","sdz"
"N21000682","BT716GZ","","postcode","N21000682","sdz"
"N21000679","BT716HA","","postcode","N21000679","sdz"
"N21000682","BT716HB","","postcode","N21000682","sdz"
"N21000682","BT716HD","","postcode","N21000682","sdz"
"N21000682","BT716HE","","postcode","N21000682","sdz"
"N21000682","BT716HF","","postcode","N21000682","sdz"
"N21000682","BT716HG","","postcode","N21000682","sdz"
"N21000682","BT716HH","","postcode","N21000682","sdz"
"N21000682","BT716HJ","","postcode","N21000682","sdz"
"N21000682","BT716HL","","postcode","N21000682","sdz"
"N21000682","BT716HN","","postcode","N21000682","sdz"
"N21000682","BT716HP","","postcode","N21000682","sdz"
"N21000682","BT716HQ","","postcode","N21000682","sdz"
"N21000682","BT716HR","","postcode","N21000682","sdz"
"N21000682","BT716HS","","postcode","N21000682","sdz"
"N21000682","BT716HT","","postcode","N21000682","sdz"
"N21000682","BT716HU","","postcode","N21000682","sdz"
"N21000682","BT716HW","","postcode","N21000682","sdz"
"N21000079","BT716HX","","postcode","N21000079","sdz"
"N21000682","BT716HY","","postcode","N21000682","sdz"
"N21000682","BT716HZ","","postcode","N21000682","sdz"
"N21000682","BT716JA","","postcode","N21000682","sdz"
"N21000682","BT716JB","","postcode","N21000682","sdz"
"N21000682","BT716JD","","postcode","N21000682","sdz"
"N21000682","BT716JE","","postcode","N21000682","sdz"
"N21000682","BT716JF","","postcode","N21000682","sdz"
"N21000682","BT716JG","","postcode","N21000682","sdz"
"N21000682","BT716JH","","postcode","N21000682","sdz"
"N21000682","BT716JJ","","postcode","N21000682","sdz"
"N21000683","BT716JL","","postcode","N21000683","sdz"
"N21000680","BT716JN","","postcode","N21000680","sdz"
"N21000676","BT716JP","","postcode","N21000676","sdz"
"N21000682","BT716JQ","","postcode","N21000682","sdz"
"N21000676","BT716JR","","postcode","N21000676","sdz"
"N21000676","BT716JS","","postcode","N21000676","sdz"
"N21000676","BT716JT","","postcode","N21000676","sdz"
"N21000676","BT716JU","","postcode","N21000676","sdz"
"N21000680","BT716JW","","postcode","N21000680","sdz"
"N21000676","BT716JX","","postcode","N21000676","sdz"
"N21000676","BT716JY","","postcode","N21000676","sdz"
"N21000676","BT716JZ","","postcode","N21000676","sdz"
"N21000676","BT716LA","","postcode","N21000676","sdz"
"N21000679","BT716LB","","postcode","N21000679","sdz"
"N21000676","BT716LD","","postcode","N21000676","sdz"
"N21000679","BT716LE","","postcode","N21000679","sdz"
"N21000679","BT716LF","","postcode","N21000679","sdz"
"N21000676","BT716LG","","postcode","N21000676","sdz"
"N21000676","BT716LH","","postcode","N21000676","sdz"
"N21000676","BT716LJ","","postcode","N21000676","sdz"
"N21000679","BT716LL","","postcode","N21000679","sdz"
"N21000683","BT716LN","","postcode","N21000683","sdz"
"N21000676","BT716LP","","postcode","N21000676","sdz"
"N21000676","BT716LQ","","postcode","N21000676","sdz"
"N21000680","BT716LR","","postcode","N21000680","sdz"
"N21000683","BT716LS","","postcode","N21000683","sdz"
"N21000683","BT716LT","","postcode","N21000683","sdz"
"N21000676","BT716LU","","postcode","N21000676","sdz"
"N21000683","BT716LW","","postcode","N21000683","sdz"
"N21000682","BT716LX","","postcode","N21000682","sdz"
"N21000682","BT716LY","","postcode","N21000682","sdz"
"N21000682","BT716LZ","","postcode","N21000682","sdz"
"N21000068","BT716NA","","postcode","N21000068","sdz"
"N21000079","BT716NB","","postcode","N21000079","sdz"
"N21000087","BT716ND","","postcode","N21000087","sdz"
"N21000087","BT716NE","","postcode","N21000087","sdz"
"N21000087","BT716NF","","postcode","N21000087","sdz"
"N21000087","BT716NG","","postcode","N21000087","sdz"
"N21000079","BT716NH","","postcode","N21000079","sdz"
"N21000079","BT716NJ","","postcode","N21000079","sdz"
"N21000079","BT716NL","","postcode","N21000079","sdz"
"N21000079","BT716NN","","postcode","N21000079","sdz"
"N21000079","BT716NP","","postcode","N21000079","sdz"
"N21000087","BT716NQ","","postcode","N21000087","sdz"
"N21000079","BT716NR","","postcode","N21000079","sdz"
"N21000079","BT716NS","","postcode","N21000079","sdz"
"N21000079","BT716NT","","postcode","N21000079","sdz"
"N21000079","BT716NU","","postcode","N21000079","sdz"
"N21000079","BT716NW","","postcode","N21000079","sdz"
"N21000079","BT716NX","","postcode","N21000079","sdz"
"N21000079","BT716NY","","postcode","N21000079","sdz"
"N21000079","BT716NZ","","postcode","N21000079","sdz"
"N21000079","BT716PA","","postcode","N21000079","sdz"
"N21000079","BT716PB","","postcode","N21000079","sdz"
"N21000079","BT716PD","","postcode","N21000079","sdz"
"N21000079","BT716PE","","postcode","N21000079","sdz"
"N21000079","BT716PF","","postcode","N21000079","sdz"
"N21000079","BT716PG","","postcode","N21000079","sdz"
"N21000683","BT716PH","","postcode","N21000683","sdz"
"N21000683","BT716PJ","","postcode","N21000683","sdz"
"N21000683","BT716PL","","postcode","N21000683","sdz"
"N21000683","BT716PN","","postcode","N21000683","sdz"
"N21000683","BT716PP","","postcode","N21000683","sdz"
"N21000079","BT716PQ","","postcode","N21000079","sdz"
"N21000679","BT716PR","","postcode","N21000679","sdz"
"N21000679","BT716PS","","postcode","N21000679","sdz"
"N21000679","BT716PT","","postcode","N21000679","sdz"
"N21000682","BT716PU","","postcode","N21000682","sdz"
"N21000682","BT716PW","","postcode","N21000682","sdz"
"N21000679","BT716PX","","postcode","N21000679","sdz"
"N21000679","BT716PY","","postcode","N21000679","sdz"
"N21000682","BT716PZ","","postcode","N21000682","sdz"
"N21000680","BT716QA","","postcode","N21000680","sdz"
"N21000680","BT716QB","","postcode","N21000680","sdz"
"N21000676","BT716QD","","postcode","N21000676","sdz"
"N21000676","BT716QE","","postcode","N21000676","sdz"
"N21000679","BT716QF","","postcode","N21000679","sdz"
"N21000679","BT716QG","","postcode","N21000679","sdz"
"N21000680","BT716QH","","postcode","N21000680","sdz"
"N21000679","BT716QJ","","postcode","N21000679","sdz"
"N21000679","BT716QL","","postcode","N21000679","sdz"
"N21000679","BT716QN","","postcode","N21000679","sdz"
"N21000679","BT716QP","","postcode","N21000679","sdz"
"N21000682","BT716QQ","","postcode","N21000682","sdz"
"N21000682","BT716QR","","postcode","N21000682","sdz"
"N21000681","BT716QS","","postcode","N21000681","sdz"
"N21000679","BT716QT","","postcode","N21000679","sdz"
"N21000679","BT716QU","","postcode","N21000679","sdz"
"N21000679","BT716QW","","postcode","N21000679","sdz"
"N21000674","BT716QX","","postcode","N21000674","sdz"
"N21000679","BT716QY","","postcode","N21000679","sdz"
"N21000674","BT716QZ","","postcode","N21000674","sdz"
"N21000682","BT716RA","","postcode","N21000682","sdz"
"N21000682","BT716RB","","postcode","N21000682","sdz"
"N21000682","BT716RD","","postcode","N21000682","sdz"
"N21000682","BT716RE","","postcode","N21000682","sdz"
"N21000679","BT716RF","","postcode","N21000679","sdz"
"N21000679","BT716RG","","postcode","N21000679","sdz"
"N21000679","BT716RH","","postcode","N21000679","sdz"
"N21000682","BT716RJ","","postcode","N21000682","sdz"
"N21000682","BT716RL","","postcode","N21000682","sdz"
"N21000682","BT716RN","","postcode","N21000682","sdz"
"N21000682","BT716RP","","postcode","N21000682","sdz"
"N21000679","BT716RQ","","postcode","N21000679","sdz"
"N21000679","BT716RR","","postcode","N21000679","sdz"
"N21000679","BT716RS","","postcode","N21000679","sdz"
"N21000679","BT716RT","","postcode","N21000679","sdz"
"N21000679","BT716RU","","postcode","N21000679","sdz"
"N21000682","BT716RW","","postcode","N21000682","sdz"
"N21000682","BT716RX","","postcode","N21000682","sdz"
"N21000679","BT716RY","","postcode","N21000679","sdz"
"N21000679","BT716RZ","","postcode","N21000679","sdz"
"N21000679","BT716SA","","postcode","N21000679","sdz"
"N21000679","BT716SB","","postcode","N21000679","sdz"
"N21000679","BT716SD","","postcode","N21000679","sdz"
"N21000682","BT716SE","","postcode","N21000682","sdz"
"N21000679","BT716SF","","postcode","N21000679","sdz"
"N21000676","BT716SG","","postcode","N21000676","sdz"
"N21000676","BT716SH","","postcode","N21000676","sdz"
"N21000676","BT716SJ","","postcode","N21000676","sdz"
"N21000068","BT716SL","","postcode","N21000068","sdz"
"N21000068","BT716SN","","postcode","N21000068","sdz"
"N21000068","BT716SP","","postcode","N21000068","sdz"
"N21000676","BT716SQ","","postcode","N21000676","sdz"
"N21000068","BT716SR","","postcode","N21000068","sdz"
"N21000068","BT716SS","","postcode","N21000068","sdz"
"N21000068","BT716ST","","postcode","N21000068","sdz"
"N21000068","BT716SU","","postcode","N21000068","sdz"
"N21000068","BT716SW","","postcode","N21000068","sdz"
"N21000068","BT716SX","","postcode","N21000068","sdz"
"N21000068","BT716SY","","postcode","N21000068","sdz"
"N21000087","BT716SZ","","postcode","N21000087","sdz"
"N21000068","BT716TA","","postcode","N21000068","sdz"
"N21000068","BT716TB","","postcode","N21000068","sdz"
"N21000068","BT716TD","","postcode","N21000068","sdz"
"N21000068","BT716TE","","postcode","N21000068","sdz"
"N21000068","BT716TF","","postcode","N21000068","sdz"
"N21000068","BT716TG","","postcode","N21000068","sdz"
"N21000068","BT716TH","","postcode","N21000068","sdz"
"N21000683","BT716TJ","","postcode","N21000683","sdz"
"N21000678","BT716TL","","postcode","N21000678","sdz"
"N21000676","BT716TN","","postcode","N21000676","sdz"
"N21000676","BT716TP","","postcode","N21000676","sdz"
"N21000679","BT716TQ","","postcode","N21000679","sdz"
"N21000068","BT716TR","","postcode","N21000068","sdz"
"N21000679","BT716TS","","postcode","N21000679","sdz"
"N21000676","BT716TT","","postcode","N21000676","sdz"
"N21000068","BT716TU","","postcode","N21000068","sdz"
"N21000676","BT716TY","","postcode","N21000676","sdz"
"N21000679","BT716TZ","","postcode","N21000679","sdz"
"N21000680","BT716UA","","postcode","N21000680","sdz"
"N21000680","BT716UB","","postcode","N21000680","sdz"
"N21000680","BT716UD","","postcode","N21000680","sdz"
"N21000679","BT716UE","","postcode","N21000679","sdz"
"N21000679","BT716UF","","postcode","N21000679","sdz"
"N21000680","BT716UG","","postcode","N21000680","sdz"
"N21000683","BT716UH","","postcode","N21000683","sdz"
"N21000683","BT716UJ","","postcode","N21000683","sdz"
"N21000683","BT716UL","","postcode","N21000683","sdz"
"N21000068","BT716UN","","postcode","N21000068","sdz"
"N21000683","BT716UQ","","postcode","N21000683","sdz"
"N21000683","BT716UR","","postcode","N21000683","sdz"
"N21000679","BT716US","","postcode","N21000679","sdz"
"N21000679","BT716UT","","postcode","N21000679","sdz"
"N21000079","BT716UX","","postcode","N21000079","sdz"
"N21000679","BT716UY","","postcode","N21000679","sdz"
"N21000679","BT716UZ","","postcode","N21000679","sdz"
"N21000682","BT716WA","","postcode","N21000682","sdz"
"N21000680","BT716WB","","postcode","N21000680","sdz"
"N21000680","BT716WD","","postcode","N21000680","sdz"
"N21000679","BT716WF","","postcode","N21000679","sdz"
"N21000679","BT716WG","","postcode","N21000679","sdz"
"N21000680","BT716WJ","","postcode","N21000680","sdz"
"N21000680","BT716WN","","postcode","N21000680","sdz"
"N21000676","BT716WP","","postcode","N21000676","sdz"
"N21000676","BT716WQ","","postcode","N21000676","sdz"
"N21000683","BT716WR","","postcode","N21000683","sdz"
"N21000674","BT716WS","","postcode","N21000674","sdz"
"N21000679","BT716WT","","postcode","N21000679","sdz"
"N21000679","BT716WU","","postcode","N21000679","sdz"
"N21000679","BT716WW","","postcode","N21000679","sdz"
"N21000679","BT716WX","","postcode","N21000679","sdz"
"N21000682","BT716WY","","postcode","N21000682","sdz"
"N21000679","BT716WZ","","postcode","N21000679","sdz"
"N21000679","BT716XA","","postcode","N21000679","sdz"
"N21000679","BT716XD","","postcode","N21000679","sdz"
"N21000676","BT716XE","","postcode","N21000676","sdz"
"N21000676","BT716XF","","postcode","N21000676","sdz"
"N21000676","BT716XG","","postcode","N21000676","sdz"
"N21000679","BT716XH","","postcode","N21000679","sdz"
"N21000676","BT716XJ","","postcode","N21000676","sdz"
"N21000079","BT716XL","","postcode","N21000079","sdz"
"N21000678","BT716XN","","postcode","N21000678","sdz"
"N21000679","BT716XP","","postcode","N21000679","sdz"
"N21000676","BT716XQ","","postcode","N21000676","sdz"
"N21000079","BT716XR","","postcode","N21000079","sdz"
"N21000679","BT716XS","","postcode","N21000679","sdz"
"N21000679","BT716XT","","postcode","N21000679","sdz"
"N21000681","BT716XU","","postcode","N21000681","sdz"
"N21000676","BT716XW","","postcode","N21000676","sdz"
"N21000683","BT716XX","","postcode","N21000683","sdz"
"N21000079","BT716XZ","","postcode","N21000079","sdz"
"N21000676","BT716YB","","postcode","N21000676","sdz"
"N21000676","BT716YD","","postcode","N21000676","sdz"
"N21000676","BT716YE","","postcode","N21000676","sdz"
"N21000683","BT716YF","","postcode","N21000683","sdz"
"N21000683","BT716YG","","postcode","N21000683","sdz"
"N21000683","BT716YH","","postcode","N21000683","sdz"
"N21000683","BT716YJ","","postcode","N21000683","sdz"
"N21000679","BT716YL","","postcode","N21000679","sdz"
"N21000079","BT716YP","","postcode","N21000079","sdz"
"N21000079","BT716YS","","postcode","N21000079","sdz"
"N21000676","BT716YT","","postcode","N21000676","sdz"
"N21000079","BT716YU","","postcode","N21000079","sdz"
"N21000676","BT716YW","","postcode","N21000676","sdz"
"N21000676","BT716YX","","postcode","N21000676","sdz"
"N21000079","BT716YY","","postcode","N21000079","sdz"
"N21000068","BT716YZ","","postcode","N21000068","sdz"
"N21000079","BT716ZE","","postcode","N21000079","sdz"
"N21000676","BT716ZF","","postcode","N21000676","sdz"
"N21000676","BT716ZG","","postcode","N21000676","sdz"
"N21000079","BT716ZH","","postcode","N21000079","sdz"
"N21000680","BT716ZL","","postcode","N21000680","sdz"
"N21000079","BT716ZN","","postcode","N21000079","sdz"
"N21000079","BT716ZP","","postcode","N21000079","sdz"
"N21000681","BT717AA","","postcode","N21000681","sdz"
"N21000681","BT717AB","","postcode","N21000681","sdz"
"N21000678","BT717AD","","postcode","N21000678","sdz"
"N21000685","BT717AE","","postcode","N21000685","sdz"
"N21000068","BT717AF","","postcode","N21000068","sdz"
"N21000681","BT717AH","","postcode","N21000681","sdz"
"N21000683","BT717AJ","","postcode","N21000683","sdz"
"N21000683","BT717AL","","postcode","N21000683","sdz"
"N21000683","BT717AN","","postcode","N21000683","sdz"
"N21000678","BT717AP","","postcode","N21000678","sdz"
"N21000683","BT717AQ","","postcode","N21000683","sdz"
"N21000681","BT717AR","","postcode","N21000681","sdz"
"N21000678","BT717AS","","postcode","N21000678","sdz"
"N21000681","BT717AT","","postcode","N21000681","sdz"
"N21000681","BT717AU","","postcode","N21000681","sdz"
"N21000681","BT717AX","","postcode","N21000681","sdz"
"N21000681","BT717AY","","postcode","N21000681","sdz"
"N21000681","BT717AZ","","postcode","N21000681","sdz"
"N21000681","BT717BA","","postcode","N21000681","sdz"
"N21000681","BT717BB","","postcode","N21000681","sdz"
"N21000681","BT717BD","","postcode","N21000681","sdz"
"N21000681","BT717BE","","postcode","N21000681","sdz"
"N21000683","BT717BF","","postcode","N21000683","sdz"
"N21000681","BT717BG","","postcode","N21000681","sdz"
"N21000681","BT717BH","","postcode","N21000681","sdz"
"N21000681","BT717BJ","","postcode","N21000681","sdz"
"N21000681","BT717BL","","postcode","N21000681","sdz"
"N21000681","BT717BN","","postcode","N21000681","sdz"
"N21000681","BT717BP","","postcode","N21000681","sdz"
"N21000683","BT717BQ","","postcode","N21000683","sdz"
"N21000681","BT717BR","","postcode","N21000681","sdz"
"N21000681","BT717BS","","postcode","N21000681","sdz"
"N21000681","BT717BT","","postcode","N21000681","sdz"
"N21000681","BT717BU","","postcode","N21000681","sdz"
"N21000681","BT717BW","","postcode","N21000681","sdz"
"N21000681","BT717BX","","postcode","N21000681","sdz"
"N21000681","BT717BY","","postcode","N21000681","sdz"
"N21000681","BT717BZ","","postcode","N21000681","sdz"
"N21000681","BT717DA","","postcode","N21000681","sdz"
"N21000681","BT717DB","","postcode","N21000681","sdz"
"N21000681","BT717DD","","postcode","N21000681","sdz"
"N21000681","BT717DE","","postcode","N21000681","sdz"
"N21000681","BT717DF","","postcode","N21000681","sdz"
"N21000683","BT717DH","","postcode","N21000683","sdz"
"N21000681","BT717DL","","postcode","N21000681","sdz"
"N21000684","BT717DN","","postcode","N21000684","sdz"
"N21000690","BT717DP","","postcode","N21000690","sdz"
"N21000690","BT717DR","","postcode","N21000690","sdz"
"N21000683","BT717DS","","postcode","N21000683","sdz"
"N21000683","BT717DT","","postcode","N21000683","sdz"
"N21000685","BT717DU","","postcode","N21000685","sdz"
"N21000690","BT717DW","","postcode","N21000690","sdz"
"N21000682","BT717DX","","postcode","N21000682","sdz"
"N21000685","BT717DY","","postcode","N21000685","sdz"
